player,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,PER
Donte DiVincenzo,1628978,21900376,12/13/2019,MIL @ MEM,W,19,2,4,0.5,0,1,0,2,2,1,0,2,2,3,1,0,1,1,6,-5,15.96847368
Donte DiVincenzo,1628978,21900364,12/11/2019,MIL vs. NOP,W,24,1,4,0.25,1,3,0.333,0,0,0,0,3,3,3,0,0,3,1,3,-2,-0.442333333
Donte DiVincenzo,1628978,21900347,12/9/2019,MIL vs. ORL,W,20,5,8,0.625,2,3,0.667,0,0,0,0,2,2,1,1,0,1,1,12,11,23.12055
Donte DiVincenzo,1628978,21900327,12/6/2019,MIL vs. LAC,W,22,2,7,0.286,1,4,0.25,6,6,1,2,3,5,1,4,0,2,1,11,15,25.29522727
Donte DiVincenzo,1628978,21900307,12/4/2019,MIL @ DET,W,22,2,6,0.333,0,3,0,2,2,1,0,6,6,3,1,0,2,1,6,6,10.45236364
Donte DiVincenzo,1628978,21900297,12/2/2019,MIL vs. NYK,W,19,4,10,0.4,2,5,0.4,1,2,0.5,0,2,2,1,2,1,1,3,11,11,18.12757895
Donte DiVincenzo,1628978,21900283,11/30/2019,MIL vs. CHA,W,20,4,6,0.667,2,3,0.667,0,0,0,0,6,6,0,1,0,1,1,10,24,21.9921
Donte DiVincenzo,1628978,21900270,11/29/2019,MIL @ CLE,W,26,3,8,0.375,3,6,0.5,2,4,0.5,1,4,5,2,2,0,1,4,11,10,16.27430769
Donte DiVincenzo,1628978,21900261,11/27/2019,MIL vs. ATL,W,28,5,10,0.5,0,3,0,2,2,1,1,5,6,2,0,0,0,0,12,10,18.19175
Donte DiVincenzo,1628978,21900248,11/25/2019,MIL vs. UTA,W,33,2,10,0.2,0,5,0,2,2,1,2,3,5,2,2,0,2,2,6,7,3.318090909
Donte DiVincenzo,1628978,21900233,11/23/2019,MIL vs. DET,W,24,3,9,0.333,0,3,0,0,0,0,1,6,7,2,2,0,0,0,6,17,13.63208333
Donte DiVincenzo,1628978,21900213,11/21/2019,MIL vs. POR,W,27,7,15,0.467,2,6,0.333,0,0,0,2,4,6,1,1,0,0,2,16,5,21.58511111
Donte DiVincenzo,1628978,21900204,11/20/2019,MIL @ ATL,W,25,4,9,0.444,2,5,0.4,1,2,0.5,2,3,5,3,2,0,2,2,11,-1,18.80568
Donte DiVincenzo,1628978,21900192,11/18/2019,MIL @ CHI,W,29,5,9,0.556,3,6,0.5,2,2,1,0,4,4,4,3,0,0,1,15,7,29.78634483
Donte DiVincenzo,1628978,21900176,11/16/2019,MIL @ IND,W,24,6,9,0.667,2,5,0.4,0,0,0,1,3,4,1,2,0,1,1,14,16,27.338125
Donte DiVincenzo,1628978,21900163,11/14/2019,MIL vs. CHI,W,24,2,5,0.4,0,2,0,0,0,0,1,4,5,2,1,0,3,4,4,5,1.8805
Donte DiVincenzo,1628978,21900135,11/10/2019,MIL @ OKC,W,9,1,3,0.333,0,0,0,0,0,0,0,1,1,1,3,0,1,1,2,-2,16.39266667
Donte DiVincenzo,1628978,21900124,11/8/2019,MIL @ UTA,L,14,0,4,0,0,2,0,0,0,0,1,2,3,0,1,0,1,3,0,-3,-9.977
Donte DiVincenzo,1628978,21900111,11/6/2019,MIL @ LAC,W,14,0,2,0,0,2,0,0,0,0,1,1,2,1,0,0,2,4,0,5,-11.87828571
Donte DiVincenzo,1628978,21900094,11/4/2019,MIL @ MIN,W,20,6,11,0.545,3,4,0.75,2,4,0.5,1,6,7,1,1,1,2,0,17,12,33.78455
Donte DiVincenzo,1628978,21900082,11/2/2019,MIL vs. TOR,W,21,3,8,0.375,2,5,0.4,0,0,0,1,3,4,1,1,0,0,3,8,3,13.60271429
Donte DiVincenzo,1628978,21900071,11/1/2019,MIL @ ORL,W,17,5,11,0.455,4,7,0.571,0,0,0,1,2,3,3,2,1,0,1,14,34,41.40488235
Donte DiVincenzo,1628978,21900046,10/28/2019,MIL vs. CLE,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4,-26.9485
Cheick Diallo,1627767,21900966,3/10/2020,PHX @ POR,L,14,4,5,0.8,0,0,0,0,0,0,2,3,5,0,0,1,0,1,8,1,32.06907143
Cheick Diallo,1627767,21900950,3/8/2020,PHX vs. MIL,W,14,2,4,0.5,0,0,0,2,2,1,0,3,3,1,0,0,2,1,6,7,10.06857143
Cheick Diallo,1627767,21900938,3/6/2020,PHX vs. POR,W,15,1,4,0.25,0,0,0,0,0,0,1,4,5,1,0,0,1,0,2,0,3.142533333
Cheick Diallo,1627767,21900894,2/29/2020,PHX vs. GSW,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cheick Diallo,1627767,21900855,2/24/2020,PHX @ UTA,W,2,1,2,0.5,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,-2,7.4195
Cheick Diallo,1627767,21900829,2/21/2020,PHX @ TOR,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.19
Cheick Diallo,1627767,21900815,2/12/2020,PHX vs. GSW,W,22,5,6,0.833,0,0,0,0,0,0,1,7,8,0,2,0,0,2,10,-13,27.54295455
Cheick Diallo,1627767,21900801,2/10/2020,PHX @ LAL,L,39,7,9,0.778,0,0,0,1,1,1,0,4,4,3,0,1,2,4,15,-17,15.26651282
Cheick Diallo,1627767,21900784,2/8/2020,PHX vs. DEN,L,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,-9,-18.6358
Cheick Diallo,1627767,21900774,2/7/2020,PHX vs. HOU,W,24,5,5,1,0,0,0,4,4,1,1,7,8,0,0,3,5,3,14,20,23.15133333
Cheick Diallo,1627767,21900755,2/5/2020,PHX @ DET,L,13,3,5,0.6,0,0,0,1,1,1,1,6,7,0,0,0,1,2,7,-4,20.414
Cheick Diallo,1627767,21900746,2/3/2020,PHX @ BKN,L,14,3,5,0.6,0,0,0,0,0,0,1,1,2,1,1,2,2,1,6,-16,19.6595
Cheick Diallo,1627767,21900739,2/2/2020,PHX @ MIL,L,26,5,9,0.556,0,0,0,1,2,0.5,1,6,7,1,0,0,0,3,11,-12,15.77426923
Cheick Diallo,1627767,21900725,1/31/2020,PHX vs. OKC,L,7,1,1,1,0,0,0,2,2,1,2,1,3,1,0,0,1,3,4,7,28.84928571
Cheick Diallo,1627767,21900706,1/28/2020,PHX @ DAL,W,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-8,-7.838
Cheick Diallo,1627767,21900690,1/26/2020,PHX @ MEM,L,8,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,0,6,2.13525
Cheick Diallo,1627767,21900664,1/22/2020,PHX vs. IND,L,13,1,3,0.333,0,1,0,3,4,0.75,0,3,3,0,0,0,0,2,5,-11,10.59592308
Cheick Diallo,1627767,21900650,1/20/2020,PHX vs. SAS,L,9,3,4,0.75,0,0,0,0,0,0,2,2,4,1,0,0,1,1,6,3,32.21555556
Cheick Diallo,1627767,21900628,1/18/2020,PHX @ BOS,W,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-1,33.539
Cheick Diallo,1627767,21900614,1/16/2020,PHX @ NYK,W,15,1,2,0.5,0,0,0,0,0,0,0,1,1,1,3,0,1,0,2,-1,13.5932
Cheick Diallo,1627767,21900598,1/14/2020,PHX @ ATL,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheick Diallo,1627767,21900521,1/3/2020,PHX vs. NYK,W,8,0,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-7.959125
Cheick Diallo,1627767,21900507,1/1/2020,PHX @ LAL,L,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,-6,31.462
Cheick Diallo,1627767,21900483,12/28/2019,PHX @ SAC,W,12,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,1,0,-1,7.5865
Cheick Diallo,1627767,21900437,12/21/2019,PHX vs. HOU,L,3,0,1,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,1,2,-4.145333333
Cheick Diallo,1627767,21900426,12/20/2019,PHX @ OKC,L,8,3,4,0.75,0,0,0,2,2,1,0,2,2,1,0,0,3,1,8,1,24.682
Cheick Diallo,1627767,21900406,12/17/2019,PHX @ LAC,L,6,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,7.786666667
Cheick Diallo,1627767,21900349,12/9/2019,PHX vs. MIN,W,4,1,3,0.333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-4,5.55925
Cheick Diallo,1627767,21900333,12/7/2019,PHX @ HOU,L,15,1,7,0.143,0,0,0,0,0,0,3,4,7,1,0,0,1,3,2,0,-2.904933333
Cheick Diallo,1627767,21900319,12/5/2019,PHX @ NOP,W,11,2,2,1,0,0,0,4,4,1,0,4,4,1,0,0,0,4,8,-1,34.90990909
Cheick Diallo,1627767,21900308,12/4/2019,PHX @ ORL,L,19,6,8,0.75,1,1,1,3,4,0.75,1,3,4,0,2,0,1,0,16,-10,39.28889474
Cheick Diallo,1627767,21900277,11/29/2019,PHX vs. DAL,L,4,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,-1,8.0525
Cheick Diallo,1627767,21900263,11/27/2019,PHX vs. WAS,L,23,7,8,0.875,0,0,0,3,3,1,2,8,10,1,0,0,1,0,17,5,38.24047826
Cheick Diallo,1627767,21900238,11/24/2019,PHX @ DEN,L,36,10,12,0.833,0,0,0,2,2,1,4,2,6,1,0,1,2,3,22,-8,27.08708333
Cheick Diallo,1627767,21900225,11/23/2019,PHX @ MIN,W,13,3,3,1,0,0,0,0,0,0,1,4,5,2,0,0,0,4,6,9,27.41584615
Cheick Diallo,1627767,21900214,11/21/2019,PHX vs. NOP,L,14,4,5,0.8,0,0,0,0,0,0,1,2,3,1,0,1,1,0,8,2,28.07314286
Cheick Diallo,1627767,21900200,11/19/2019,PHX @ SAC,L,15,1,4,0.25,0,0,0,0,0,0,1,3,4,0,0,2,0,2,2,4,6.378866667
Cheick Diallo,1627767,21900195,11/18/2019,PHX vs. BOS,L,5,2,2,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,4,7,49.071
Cheick Diallo,1627767,21900165,11/14/2019,PHX vs. ATL,W,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.63666667
Cheick Diallo,1627767,21900137,11/10/2019,PHX vs. BKN,W,4,1,1,1,0,0,0,1,2,0.5,0,1,1,1,0,0,0,1,3,-1,36.2185
Cheick Diallo,1627767,21900114,11/7/2019,PHX vs. MIA,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
Cheick Diallo,1627767,21900065,10/30/2019,PHX @ GSW,W,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-7,58.9615
Cheick Diallo,1627767,21900023,10/25/2019,PHX @ DEN,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-26.9485
Cheick Diallo,1627767,21900012,10/23/2019,PHX vs. SAC,W,2,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,2,-1,29.671
Hamidou Diallo,1628977,21900949,3/8/2020,OKC @ BOS,W,18,1,2,0.5,1,1,1,0,0,0,1,0,1,1,0,0,1,3,3,0,3.718055556
Hamidou Diallo,1628977,21900932,3/6/2020,OKC @ NYK,W,26,5,8,0.625,1,2,0.5,1,3,0.333,1,3,4,0,0,1,0,3,12,14,16.97611538
Hamidou Diallo,1628977,21900912,3/3/2020,OKC vs. LAC,L,4,1,2,0.5,0,1,0,1,2,0.5,0,2,2,0,0,0,1,0,3,5,12.24775
Hamidou Diallo,1628977,21900882,2/28/2020,OKC @ MIL,L,21,2,7,0.286,0,1,0,0,0,0,1,2,3,0,1,0,2,4,4,-19,-3.719952381
Hamidou Diallo,1628977,21900875,2/27/2020,OKC vs. SAC,W,11,0,2,0,0,0,0,0,0,0,1,2,3,0,1,1,0,2,0,15,4.451181818
Hamidou Diallo,1628977,21900846,2/23/2020,OKC vs. SAS,W,15,3,5,0.6,0,1,0,0,1,0,0,0,0,2,1,0,0,2,6,7,16.54413333
Hamidou Diallo,1628977,21900805,2/11/2020,OKC vs. SAS,L,8,2,2,1,0,0,0,0,0,0,1,1,2,1,0,0,1,1,4,-1,23.665375
Hamidou Diallo,1628977,21900786,2/9/2020,OKC vs. BOS,L,13,1,2,0.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,-11,0.579230769
Hamidou Diallo,1628977,21900725,1/31/2020,OKC @ PHX,W,11,0,3,0,0,1,0,0,0,0,0,2,2,0,0,0,1,4,0,-2,-19.159
Hamidou Diallo,1628977,21900713,1/29/2020,OKC @ SAC,W,18,1,3,0.333,0,1,0,0,0,0,0,3,3,0,0,0,1,1,2,7,-1.078888889
Hamidou Diallo,1628977,21900697,1/27/2020,OKC vs. DAL,L,18,3,6,0.5,0,0,0,0,0,0,1,4,5,0,0,0,1,2,6,-10,8.329611111
Hamidou Diallo,1628977,21900683,1/25/2020,OKC @ MIN,W,22,5,6,0.833,0,0,0,0,0,0,2,8,10,0,0,1,1,1,10,4,25.20522727
Hamidou Diallo,1628977,21900677,1/24/2020,OKC vs. ATL,W,28,3,6,0.5,0,1,0,3,3,1,1,8,9,1,2,0,1,4,9,31,16.33639286
Hamidou Diallo,1628977,21900655,1/22/2020,OKC @ ORL,W,18,2,3,0.667,0,0,0,0,0,0,0,3,3,1,0,0,1,0,4,1,8.751722222
Hamidou Diallo,1628977,21900645,1/20/2020,OKC @ HOU,W,13,3,6,0.5,0,1,0,0,0,0,0,1,1,3,0,0,1,3,6,-5,11.80607692
Hamidou Diallo,1628977,21900635,1/18/2020,OKC vs. POR,W,33,2,5,0.4,0,2,0,0,0,0,0,1,1,0,1,0,3,3,4,-2,-2.738151515
Hamidou Diallo,1628977,21900623,1/17/2020,OKC vs. MIA,L,23,5,12,0.417,1,4,0.25,0,1,0,2,4,6,0,1,0,1,2,11,-4,12.59765217
Hamidou Diallo,1628977,21900609,1/15/2020,OKC vs. TOR,L,6,1,2,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,-9,10.68816667
Hamidou Diallo,1628977,21900594,1/13/2020,OKC @ MIN,W,12,1,4,0.25,0,0,0,0,0,0,0,1,1,0,1,0,2,2,2,-1,-8.7665
Hamidou Diallo,1628977,21900580,1/11/2020,OKC vs. LAL,L,14,0,5,0,0,0,0,1,2,0.5,0,1,1,1,0,0,1,0,1,-4,-12.40778571
Hamidou Diallo,1628977,21900566,1/9/2020,OKC vs. HOU,W,24,2,7,0.286,0,1,0,1,2,0.5,2,3,5,0,0,0,1,3,5,-2,0.821083333
Hamidou Diallo,1628977,21900550,1/7/2020,OKC @ BKN,W,14,1,4,0.25,1,1,1,3,4,0.75,0,4,4,0,0,0,0,1,6,-6,13.01392857
Hamidou Diallo,1628977,21900541,1/6/2020,OKC @ PHI,L,17,3,8,0.375,0,0,0,0,0,0,0,1,1,1,0,1,2,4,6,-1,-1.537411765
Hamidou Diallo,1628977,21900527,1/4/2020,OKC @ CLE,W,19,3,6,0.5,0,1,0,4,5,0.8,2,2,4,1,1,0,0,2,10,-2,24.70889474
Hamidou Diallo,1628977,21900514,1/2/2020,OKC @ SAS,W,17,2,7,0.286,0,0,0,1,2,0.5,0,3,3,0,0,0,0,2,5,5,0.729235294
Hamidou Diallo,1628977,21900503,12/31/2019,OKC vs. DAL,W,19,1,4,0.25,0,1,0,2,2,1,0,1,1,0,1,0,0,2,4,-6,5.067684211
Hamidou Diallo,1628977,21900220,11/22/2019,OKC vs. LAL,L,15,4,8,0.5,0,0,0,0,0,0,0,2,2,1,2,0,0,3,8,5,20.48286667
Hamidou Diallo,1628977,21900146,11/12/2019,OKC @ IND,L,22,1,4,0.25,0,1,0,0,0,0,0,3,3,1,1,0,1,3,2,-14,-0.199272727
Hamidou Diallo,1628977,21900135,11/10/2019,OKC vs. MIL,L,22,5,6,0.833,0,0,0,0,0,0,0,0,0,0,3,0,1,2,10,-1,21.08209091
Hamidou Diallo,1628977,21900131,11/9/2019,OKC vs. GSW,W,23,4,6,0.667,0,0,0,0,0,0,0,3,3,2,2,0,1,2,8,25,17.31669565
Hamidou Diallo,1628977,21900113,11/7/2019,OKC @ SAS,L,32,5,9,0.556,1,1,1,0,0,0,0,2,2,2,2,0,1,2,11,1,13.8395
Hamidou Diallo,1628977,21900101,11/5/2019,OKC vs. ORL,W,22,2,5,0.4,0,1,0,2,2,1,2,4,6,1,2,2,0,1,6,-4,22.21931818
Hamidou Diallo,1628977,21900077,11/2/2019,OKC vs. NOP,W,30,5,14,0.357,0,4,0,2,3,0.667,1,4,5,1,1,1,1,3,12,-3,9.026733333
Hamidou Diallo,1628977,21900062,10/30/2019,OKC vs. POR,L,20,5,9,0.556,0,0,0,2,4,0.5,4,6,10,1,2,0,0,1,12,-1,34.82985
Hamidou Diallo,1628977,21900045,10/28/2019,OKC @ HOU,L,18,4,11,0.364,0,2,0,1,2,0.5,5,1,6,1,0,1,0,3,9,0,18.28144444
Hamidou Diallo,1628977,21900036,10/27/2019,OKC vs. GSW,W,13,3,5,0.6,1,2,0.5,1,2,0.5,0,1,1,0,1,0,1,3,8,7,17.00353846
Hamidou Diallo,1628977,21900022,10/25/2019,OKC vs. WAS,L,18,3,7,0.429,0,1,0,1,1,1,1,4,5,0,1,0,5,3,7,-3,-1.182055556
Hamidou Diallo,1628977,21900011,10/23/2019,OKC @ UTA,L,23,5,8,0.625,0,1,0,2,4,0.5,1,2,3,0,1,0,3,3,12,-1,11.94678261
Gorgui Dieng,203476,21900964,3/10/2020,MEM vs. ORL,L,15,2,3,0.667,1,1,1,0,0,0,0,6,6,3,1,2,0,1,5,-10,32.7842
Gorgui Dieng,203476,21900943,3/7/2020,MEM vs. ATL,W,19,2,4,0.5,0,1,0,0,2,0,1,3,4,2,0,0,2,3,4,0,2.453
Gorgui Dieng,203476,21900937,3/6/2020,MEM @ DAL,L,18,1,3,0.333,0,0,0,1,4,0.25,0,6,6,2,0,0,0,2,3,-15,6.519444444
Gorgui Dieng,203476,21900920,3/4/2020,MEM @ BKN,W,19,2,4,0.5,0,0,0,2,2,1,3,11,14,0,0,2,2,0,6,16,23.00331579
Gorgui Dieng,203476,21900905,3/2/2020,MEM @ ATL,W,26,6,8,0.75,0,1,0,5,7,0.714,1,9,10,1,1,1,3,3,17,33,27.58565385
Gorgui Dieng,203476,21900891,2/29/2020,MEM vs. LAL,W,21,1,6,0.167,0,4,0,0,0,0,3,3,6,1,1,2,0,0,2,-5,10.4097619
Gorgui Dieng,203476,21900881,2/28/2020,MEM vs. SAC,L,23,2,7,0.286,0,4,0,1,2,0.5,0,7,7,0,1,1,1,0,5,-4,6.294043478
Gorgui Dieng,203476,21900870,2/26/2020,MEM @ HOU,L,19,4,7,0.571,0,2,0,2,4,0.5,2,0,2,1,1,1,0,2,10,-20,23.75652632
Gorgui Dieng,203476,21900856,2/24/2020,MEM @ LAC,L,28,5,10,0.5,2,4,0.5,2,2,1,3,7,10,0,1,4,1,2,14,-11,27.63339286
Gorgui Dieng,203476,21900833,2/21/2020,MEM @ LAL,L,21,6,6,1,1,1,1,1,1,1,0,10,10,0,2,0,0,4,14,10,38.10619048
Gorgui Dieng,203476,21900824,2/20/2020,MEM @ SAC,L,13,0,2,0,0,1,0,0,0,0,0,2,2,1,1,0,1,4,0,-3,-6.383461538
Gorgui Dieng,203476,21900812,2/12/2020,MEM vs. POR,W,13,3,6,0.5,1,3,0.333,0,0,0,1,2,3,2,2,1,1,2,7,12,29.89338462
Gorgui Dieng,203476,21900759,2/5/2020,MIN vs. ATL,L,10,2,3,0.667,0,1,0,0,1,0,2,2,4,1,0,0,2,0,4,-3,14.7216
Gorgui Dieng,203476,21900749,2/3/2020,MIN @ SAC,L,11,2,4,0.5,1,1,1,2,2,1,2,4,6,0,1,1,2,1,7,3,31.29218182
Gorgui Dieng,203476,21900727,2/1/2020,MIN @ LAC,L,10,2,4,0.5,1,3,0.333,0,0,0,0,0,0,0,0,1,1,0,5,-7,13.049
Gorgui Dieng,203476,21900696,1/27/2020,MIN vs. SAC,L,7,2,3,0.667,1,2,0.5,0,0,0,0,2,2,1,0,2,0,1,5,9,44.24057143
Gorgui Dieng,203476,21900683,1/25/2020,MIN vs. OKC,L,6,0,3,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,-7,-14.69266667
Gorgui Dieng,203476,21900675,1/24/2020,MIN vs. HOU,L,12,1,3,0.333,0,1,0,0,0,0,1,3,4,2,0,0,1,2,2,-12,5.995833333
Gorgui Dieng,203476,21900661,1/22/2020,MIN @ CHI,L,17,1,5,0.2,1,4,0.25,0,0,0,1,6,7,1,2,1,0,3,3,0,14.02811765
Gorgui Dieng,203476,21900649,1/20/2020,MIN vs. DEN,L,13,3,5,0.6,2,3,0.667,0,0,0,1,3,4,1,0,1,1,2,8,-9,27.06130769
Gorgui Dieng,203476,21900632,1/18/2020,MIN vs. TOR,L,18,3,7,0.429,2,3,0.667,4,4,1,4,3,7,0,1,1,3,2,12,-9,27.21072222
Gorgui Dieng,203476,21900619,1/17/2020,MIN @ IND,L,20,3,5,0.6,2,3,0.667,0,0,0,0,4,4,2,0,0,0,3,8,1,17.9762
Gorgui Dieng,203476,21900608,1/15/2020,MIN vs. IND,L,29,7,15,0.467,0,3,0,1,2,0.5,3,8,11,3,0,1,2,2,15,-9,18.99686207
Gorgui Dieng,203476,21900594,1/13/2020,MIN vs. OKC,L,16,2,7,0.286,1,3,0.333,0,0,0,1,3,4,2,1,0,0,4,5,-7,10.3433125
Gorgui Dieng,203476,21900577,1/11/2020,MIN @ HOU,L,19,5,7,0.714,4,5,0.8,0,0,0,1,5,6,3,1,0,2,4,14,-12,34.33478947
Gorgui Dieng,203476,21900565,1/9/2020,MIN vs. POR,W,17,5,10,0.5,2,4,0.5,0,0,0,5,5,10,0,2,1,1,2,12,19,39.13752941
Gorgui Dieng,203476,21900551,1/7/2020,MIN @ MEM,L,24,4,10,0.4,1,6,0.167,2,3,0.667,0,2,2,4,1,0,3,3,11,-11,10.11091667
Gorgui Dieng,203476,21900536,1/5/2020,MIN @ CLE,W,29,8,10,0.8,4,5,0.8,2,2,1,4,9,13,6,0,4,2,0,22,20,50.19893103
Gorgui Dieng,203476,21900512,1/2/2020,MIN vs. GSW,W,28,3,6,0.5,0,1,0,0,0,0,2,3,5,2,0,1,1,2,6,13,10.10571429
Gorgui Dieng,203476,21900506,1/1/2020,MIN @ MIL,L,24,4,14,0.286,2,5,0.4,5,6,0.833,3,3,6,1,0,1,1,4,15,-2,15.931375
Gorgui Dieng,203476,21900494,12/30/2019,MIN vs. BKN,W,33,4,11,0.364,1,3,0.333,2,2,1,6,14,20,2,3,1,1,6,11,4,23.30572727
Gorgui Dieng,203476,21900479,12/28/2019,MIN vs. CLE,L,23,2,8,0.25,0,5,0,1,1,1,3,4,7,2,4,1,2,3,5,2,14.11908696
Gorgui Dieng,203476,21900464,12/26/2019,MIN @ SAC,W,41,7,13,0.538,3,7,0.429,4,4,1,5,10,15,0,2,1,1,2,21,5,27.08878049
Gorgui Dieng,203476,21900454,12/23/2019,MIN @ GSW,L,30,4,8,0.5,1,3,0.333,2,2,1,4,4,8,1,3,1,1,2,11,-7,23.17426667
Gorgui Dieng,203476,21900438,12/21/2019,MIN @ POR,L,37,3,12,0.25,3,7,0.429,6,6,1,2,10,12,2,2,1,2,2,15,-1,17.32451351
Gorgui Dieng,203476,21900427,12/20/2019,MIN @ DEN,L,24,6,11,0.545,4,6,0.667,2,4,0.5,3,3,6,0,0,1,1,3,18,-10,28.14616667
Gorgui Dieng,203476,21900411,12/18/2019,MIN vs. NOP,L,24,5,7,0.714,1,3,0.333,2,4,0.5,3,5,8,1,0,0,0,5,13,-5,24.84779167
Gorgui Dieng,203476,21900377,12/13/2019,MIN vs. LAC,L,12,2,5,0.4,1,2,0.5,0,0,0,0,5,5,0,1,1,0,2,5,-10,19.85675
Gorgui Dieng,203476,21900362,12/11/2019,MIN vs. UTA,L,11,0,2,0,0,1,0,0,0,0,1,1,2,1,0,0,1,3,0,-7,-8.656818182
Gorgui Dieng,203476,21900349,12/9/2019,MIN @ PHX,L,12,2,5,0.4,0,1,0,0,0,0,0,2,2,0,1,1,1,1,4,-4,8.806666667
Gorgui Dieng,203476,21900342,12/8/2019,MIN @ LAL,L,10,0,1,0,0,1,0,0,0,0,0,3,3,0,0,2,1,1,0,-2,1.224
Gorgui Dieng,203476,21900326,12/6/2019,MIN @ OKC,L,15,1,4,0.25,0,1,0,0,0,0,1,2,3,1,1,0,1,2,2,-9,2.484866667
Gorgui Dieng,203476,21900313,12/4/2019,MIN @ DAL,L,11,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,-14,-8.911
Gorgui Dieng,203476,21900286,12/1/2019,MIN vs. MEM,L,12,1,4,0.25,1,3,0.333,0,0,0,2,3,5,0,1,2,1,2,3,-4,15.5525
Gorgui Dieng,203476,21900262,11/27/2019,MIN @ SAS,W,16,4,7,0.571,1,2,0.5,1,2,0.5,2,3,5,4,1,0,1,3,10,13,32.14175
Gorgui Dieng,203476,21900243,11/25/2019,MIN @ ATL,W,16,5,6,0.833,3,3,1,0,0,0,0,2,2,0,1,1,0,3,13,7,38.538125
Gorgui Dieng,203476,21900225,11/23/2019,MIN vs. PHX,L,12,0,0,0,0,0,0,0,0,0,0,5,5,1,0,1,0,2,0,-13,9.421166667
Gorgui Dieng,203476,21900210,11/20/2019,MIN vs. UTA,L,15,0,3,0,0,1,0,1,2,0.5,1,7,8,1,1,3,1,1,1,12,12.4264
Gorgui Dieng,203476,21900196,11/18/2019,MIN @ UTA,W,15,3,7,0.429,0,1,0,2,2,1,0,5,5,2,1,1,0,1,8,-1,27.56413333
Gorgui Dieng,203476,21900171,11/15/2019,MIN vs. WAS,L,11,1,1,1,1,1,1,0,0,0,1,3,4,2,0,2,0,2,3,-9,30.39672727
Gorgui Dieng,203476,21900158,11/13/2019,MIN vs. SAS,W,8,0,3,0,0,1,0,0,0,0,1,2,3,1,0,0,0,1,0,-5,-3.932875
Gorgui Dieng,203476,21900140,11/11/2019,MIN @ DET,W,17,4,7,0.571,0,1,0,1,2,0.5,1,6,7,1,2,1,1,1,9,-11,28.87329412
Gorgui Dieng,203476,21900132,11/10/2019,MIN vs. DEN,L,10,0,4,0,0,3,0,0,0,0,2,3,5,1,1,1,1,1,0,7,2.2434
Gorgui Dieng,203476,21900120,11/8/2019,MIN vs. GSW,W,8,1,3,0.333,0,0,0,1,1,1,0,1,1,1,0,1,1,0,3,0,11.1315
Gorgui Dieng,203476,21900108,11/6/2019,MIN @ MEM,L,3,1,2,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,-5,33.539
Gorgui Dieng,203476,21900094,11/4/2019,MIN vs. MIL,L,17,3,9,0.333,0,3,0,4,4,1,4,2,6,4,0,1,0,1,10,-29,32.75694118
Gorgui Dieng,203476,21900080,11/2/2019,MIN @ WAS,W,24,7,9,0.778,2,2,1,2,3,0.667,1,7,8,1,2,3,2,2,18,21,40.005875
Gorgui Dieng,203476,21900018,10/25/2019,MIN @ CHA,W,6,1,3,0.333,0,2,0,0,0,0,0,2,2,0,0,0,1,0,2,-3,-2.8255
Spencer Dinwiddie,203915,21900968,3/10/2020,BKN @ LAL,W,31,7,17,0.412,1,4,0.25,8,8,1,0,4,4,7,1,0,4,3,23,-3,23.36583871
